MEASURE	Measure	REGIONTYPE	Region Type	ASGS_2011	Region	FREQUENCY	Frequency	TIME	Time	Value	Flag Codes	Flags
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506031125	Canning Vale - West	A	Annual	2016	2016	11220		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506031126	Canning Vale Commercial	A	Annual	2016	2016	3		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506031127	Cannington - Queens Park	A	Annual	2016	2016	19024		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506031128	Parkwood - Ferndale - Lynwood	A	Annual	2016	2016	14737		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506031129	Riverton - Shelley - Rossmoyne	A	Annual	2016	2016	15000		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506031130	Welshpool	A	Annual	2016	2016	29		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506031131	Willetton	A	Annual	2016	2016	19579		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506041132	Beckenham - Kenwick - Langford	A	Annual	2016	2016	20562		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506041133	Canning Vale - East	A	Annual	2016	2016	24314		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506041134	Gosnells	A	Annual	2016	2016	22832		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506041135	Huntingdale - Southern River	A	Annual	2016	2016	18753		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506041136	Maddington - Orange Grove - Martin	A	Annual	2016	2016	14121		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506041137	Thornlie	A	Annual	2016	2016	25210		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506051138	Forrestfield - Wattle Grove	A	Annual	2016	2016	19157		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506051139	High Wycombe	A	Annual	2016	2016	13382		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506051140	Kalamunda - Maida Vale - Gooseberry Hill	A	Annual	2016	2016	15924		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506051141	Lesmurdie - Bickley - Carmel	A	Annual	2016	2016	12363		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506061142	Byford	A	Annual	2016	2016	15076		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506061143	Mundijong	A	Annual	2016	2016	6519		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506061144	Serpentine - Jarrahdale	A	Annual	2016	2016	4403		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506071145	Como	A	Annual	2016	2016	15232		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506071146	Manning - Waterford	A	Annual	2016	2016	12595		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	506071147	South Perth - Kensington	A	Annual	2016	2016	18587		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011148	Banjup	A	Annual	2016	2016	18234		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011149	Beeliar	A	Annual	2016	2016	7870		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011150	Bibra Industrial	A	Annual	2016	2016	17		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011151	Bibra Lake	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011152	Coogee	A	Annual	2016	2016	8971		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011153	Coolbellup	A	Annual	2016	2016	8622		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011154	Hamilton Hill	A	Annual	2016	2016	11075		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011155	Henderson	A	Annual	2016	2016	12		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011156	Jandakot	A	Annual	2016	2016	2943		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011157	Jandakot Airport	A	Annual	2016	2016	243		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011158	North Coogee	A	Annual	2016	2016	2042		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011159	South Lake - Cockburn Central	A	Annual	2016	2016	13097		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011160	Spearwood	A	Annual	2016	2016	10148		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011161	Success - Hammond Park	A	Annual	2016	2016	14635		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011162	Wattleup	A	Annual	2016	2016	688		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507011163	Yangebup	A	Annual	2016	2016	8390		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507021164	East Fremantle	A	Annual	2016	2016	7770		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507021165	Fremantle	A	Annual	2016	2016	15792		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507021166	Fremantle - South	A	Annual	2016	2016	15452		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507021167	O'Connor (WA)	A	Annual	2016	2016	5		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507031168	Anketell - Wandi	A	Annual	2016	2016	2068		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507031169	Bertram - Wellard (West)	A	Annual	2016	2016	13242		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507031170	Calista	A	Annual	2016	2016	8861		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507031171	Casuarina - Wellard (East)	A	Annual	2016	2016	2452		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507031172	Hope Valley - Postans	A	Annual	2016	2016	130		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507031173	Kwinana Industrial	A	Annual	2016	2016	13		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507031174	Parmelia - Orelia	A	Annual	2016	2016	12024		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507041175	Applecross - Ardross	A	Annual	2016	2016	12074		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507041176	Bateman	A	Annual	2016	2016	4008		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507041177	Bicton - Palmyra	A	Annual	2016	2016	14656		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507041178	Booragoon	A	Annual	2016	2016	15567		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507041179	Bull Creek	A	Annual	2016	2016	8255		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507041180	Leeming	A	Annual	2016	2016	11943		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507041181	Melville	A	Annual	2016	2016	17362		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507041182	Murdoch - Kardinya	A	Annual	2016	2016	13317		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507041183	Willagee	A	Annual	2016	2016	5284		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507041184	Winthrop	A	Annual	2016	2016	6650		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507051185	Baldivis	A	Annual	2016	2016	32817		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507051186	Cooloongup	A	Annual	2016	2016	9007		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507051187	Port Kennedy	A	Annual	2016	2016	15322		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507051188	Rockingham	A	Annual	2016	2016	16526		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507051189	Rockingham Lakes	A	Annual	2016	2016	16		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507051190	Safety Bay - Shoalwater	A	Annual	2016	2016	12276		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507051191	Singleton - Golden Bay - Secret Harbour	A	Annual	2016	2016	20523		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507051192	Waikiki	A	Annual	2016	2016	13447		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	507051193	Warnbro	A	Annual	2016	2016	12231		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508011194	Esperance	A	Annual	2016	2016	12138		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508011195	Esperance Region	A	Annual	2016	2016	4351		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508021196	Carnarvon	A	Annual	2016	2016	5579		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508021197	Exmouth	A	Annual	2016	2016	4305		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508031198	Boulder	A	Annual	2016	2016	7799		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508031199	Kalgoorlie	A	Annual	2016	2016	14894		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508031200	Kalgoorlie - North	A	Annual	2016	2016	9689		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508031201	Kalgoorlie Airport	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508031202	Kambalda - Coolgardie - Norseman	A	Annual	2016	2016	5290		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508031203	Leinster - Leonora	A	Annual	2016	2016	5155		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508031204	Trafalgar (WA)	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508041205	Broome	A	Annual	2016	2016	14801		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508041206	Derby - West Kimberley	A	Annual	2016	2016	8877		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508041207	Halls Creek	A	Annual	2016	2016	3981		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508041208	Kununurra	A	Annual	2016	2016	8613		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508041209	Roebuck	A	Annual	2016	2016	2553		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508051210	Geraldton	A	Annual	2016	2016	12881		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508051211	Geraldton - East	A	Annual	2016	2016	8761		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508051212	Geraldton - North	A	Annual	2016	2016	7816		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508051213	Geraldton - South	A	Annual	2016	2016	10315		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508051214	Irwin	A	Annual	2016	2016	3734		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508051215	Meekatharra	A	Annual	2016	2016	3858		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508051216	Morawa	A	Annual	2016	2016	4377		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508051217	Northampton - Mullewa - Greenough	A	Annual	2016	2016	5870		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508061218	Ashburton (WA)	A	Annual	2016	2016	10803		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508061219	East Pilbara	A	Annual	2016	2016	7790		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508061220	Karratha	A	Annual	2016	2016	19136		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508061221	Newman	A	Annual	2016	2016	5580		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508061222	Port Hedland	A	Annual	2016	2016	4800		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508061223	Roebourne	A	Annual	2016	2016	7075		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	508061224	South Hedland	A	Annual	2016	2016	10491		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509011225	Albany	A	Annual	2016	2016	15063		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509011226	Albany Region	A	Annual	2016	2016	3270		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509011227	Bayonet Head - Lower King	A	Annual	2016	2016	4716		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509011228	Denmark	A	Annual	2016	2016	5954		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509011229	Gnowangerup	A	Annual	2016	2016	2877		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509011230	Katanning	A	Annual	2016	2016	4687		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509011231	Kojonup	A	Annual	2016	2016	4147		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509011232	Little Grove - Elleker	A	Annual	2016	2016	3649		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509011233	McKail - Willyung	A	Annual	2016	2016	10698		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509011234	Plantagenet	A	Annual	2016	2016	5195		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509011235	Stirling Range National Park	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509021236	Chittering	A	Annual	2016	2016	5311		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509021237	Cunderdin	A	Annual	2016	2016	3961		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509021238	Dowerin	A	Annual	2016	2016	4047		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509021239	Gingin - Dandaragan	A	Annual	2016	2016	8692		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509021240	Merredin	A	Annual	2016	2016	5003		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509021241	Moora	A	Annual	2016	2016	4709		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509021242	Mukinbudin	A	Annual	2016	2016	3198		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509021243	Northam	A	Annual	2016	2016	11455		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509021244	Toodyay	A	Annual	2016	2016	4530		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509021245	York - Beverley	A	Annual	2016	2016	5014		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509031246	Brookton	A	Annual	2016	2016	3698		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509031247	Kulin	A	Annual	2016	2016	4451		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509031248	Murray	A	Annual	2016	2016	3314		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509031249	Narrogin	A	Annual	2016	2016	4922		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	509031250	Wagin	A	Annual	2016	2016	4956		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	597979799	Migratory - Offshore - Shipping (WA)	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	599999499	No usual address (WA)	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601011001	Bridgewater - Gagebrook	A	Annual	2016	2016	7354		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601011002	Brighton - Pontville	A	Annual	2016	2016	5139		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601011003	Old Beach - Otago	A	Annual	2016	2016	4209		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601021004	Bellerive - Rosny	A	Annual	2016	2016	6080		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601021005	Cambridge	A	Annual	2016	2016	7654		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601021006	Geilston Bay - Risdon	A	Annual	2016	2016	3289		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601021007	Howrah - Tranmere	A	Annual	2016	2016	10416		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601021008	Lindisfarne - Rose Bay	A	Annual	2016	2016	7201		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601021009	Mornington - Warrane	A	Annual	2016	2016	4880		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601021010	Risdon Vale	A	Annual	2016	2016	3007		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601021011	Rokeby	A	Annual	2016	2016	6119		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601021012	South Arm	A	Annual	2016	2016	4190		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601031013	Austins Ferry - Granton	A	Annual	2016	2016	3896		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601031014	Berriedale - Chigwell	A	Annual	2016	2016	5554		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601031015	Claremont (Tas.)	A	Annual	2016	2016	7822		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601031016	Derwent Park - Lutana	A	Annual	2016	2016	4285		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601031017	Glenorchy	A	Annual	2016	2016	11002		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601031018	Montrose - Rosetta	A	Annual	2016	2016	4697		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601031019	Moonah	A	Annual	2016	2016	5295		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601031020	New Norfolk	A	Annual	2016	2016	6514		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601031021	West Moonah	A	Annual	2016	2016	3911		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601041022	Kingston - Huntingfield	A	Annual	2016	2016	11415		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601041023	Kingston Beach - Blackmans Bay	A	Annual	2016	2016	10406		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601041024	Margate - Snug	A	Annual	2016	2016	7750		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601041025	Mount Wellington	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601041026	Taroona - Bonnet Hill	A	Annual	2016	2016	3616		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601051027	Hobart	A	Annual	2016	2016	7952		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601051028	Lenah Valley - Mount Stuart	A	Annual	2016	2016	8356		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601051029	Mount Nelson - Dynnyrne	A	Annual	2016	2016	4673		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601051030	New Town	A	Annual	2016	2016	6028		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601051031	Sandy Bay	A	Annual	2016	2016	11968		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601051032	South Hobart - Fern Tree	A	Annual	2016	2016	6177		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601051033	West Hobart	A	Annual	2016	2016	6060		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601061034	Dodges Ferry - Lewisham	A	Annual	2016	2016	7612		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	601061035	Sorell - Richmond	A	Annual	2016	2016	8275		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011036	Invermay	A	Annual	2016	2016	3140		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011037	Kings Meadows - Punchbowl	A	Annual	2016	2016	4133		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011038	Launceston	A	Annual	2016	2016	5398		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011039	Legana	A	Annual	2016	2016	4244		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011040	Mowbray	A	Annual	2016	2016	3948		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011041	Newnham - Mayfield	A	Annual	2016	2016	8984		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011042	Newstead	A	Annual	2016	2016	5248		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011043	Norwood (Tas.)	A	Annual	2016	2016	3974		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011044	Prospect Vale - Blackstone	A	Annual	2016	2016	6690		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011045	Ravenswood	A	Annual	2016	2016	3926		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011046	Riverside	A	Annual	2016	2016	6578		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011047	South Launceston	A	Annual	2016	2016	4850		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011048	Summerhill - Prospect	A	Annual	2016	2016	4865		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011049	Trevallyn	A	Annual	2016	2016	4770		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011050	Waverley - St Leonards	A	Annual	2016	2016	3663		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011051	West Launceston	A	Annual	2016	2016	4170		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602011052	Youngtown - Relbia	A	Annual	2016	2016	4911		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602021053	Beauty Point - Beaconsfield	A	Annual	2016	2016	3909		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602021054	Deloraine	A	Annual	2016	2016	5746		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602021055	Grindelwald - Lanena	A	Annual	2016	2016	5796		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602021056	Hadspen - Carrick	A	Annual	2016	2016	3454		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602021057	Westbury	A	Annual	2016	2016	4048		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602031058	Dilston - Lilydale	A	Annual	2016	2016	3951		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602031059	George Town	A	Annual	2016	2016	6929		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602031060	Longford	A	Annual	2016	2016	3949		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602031061	Northern Midlands	A	Annual	2016	2016	3640		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602031062	Perth - Evandale	A	Annual	2016	2016	5049		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602031063	Scottsdale - Bridport	A	Annual	2016	2016	7863		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	602031064	St Helens - Scamander	A	Annual	2016	2016	6444		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	603011065	Central Highlands	A	Annual	2016	2016	2212		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	603011066	Derwent Valley	A	Annual	2016	2016	3228		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	603011067	Southern Midlands	A	Annual	2016	2016	6324		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	603011068	Wilderness - East	A	Annual	2016	2016	6		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	603021069	Bruny Island - Kettering	A	Annual	2016	2016	2996		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	603021070	Cygnet	A	Annual	2016	2016	4380		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	603021071	Geeveston - Dover	A	Annual	2016	2016	3625		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	603021072	Huonville - Franklin	A	Annual	2016	2016	8569		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	603031073	Forestier - Tasman	A	Annual	2016	2016	2404		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	603031074	Triabunna - Bicheno	A	Annual	2016	2016	4501		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604011075	Acton - Upper Burnie	A	Annual	2016	2016	3352		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604011076	Burnie - Ulverstone Region	A	Annual	2016	2016	5320		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604011077	Burnie - Wivenhoe	A	Annual	2016	2016	3789		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604011078	Parklands - Camdale	A	Annual	2016	2016	6527		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604011079	Penguin - Sulphur Creek	A	Annual	2016	2016	5198		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604011080	Romaine - Havenview	A	Annual	2016	2016	3585		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604011081	Somerset	A	Annual	2016	2016	4069		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604011082	Ulverstone	A	Annual	2016	2016	6942		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604011083	West Ulverstone	A	Annual	2016	2016	4475		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604011084	Wynyard	A	Annual	2016	2016	6278		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604021085	Devonport	A	Annual	2016	2016	14334		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604021086	East Devonport	A	Annual	2016	2016	5071		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604021087	Latrobe	A	Annual	2016	2016	4772		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604021088	Miandetta - Don	A	Annual	2016	2016	3405		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604021089	Port Sorell	A	Annual	2016	2016	5678		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604021090	Quoiba - Spreyton	A	Annual	2016	2016	3022		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604021091	Sheffield - Railton	A	Annual	2016	2016	6501		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604021092	Turners Beach - Forth	A	Annual	2016	2016	3294		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604031093	King Island	A	Annual	2016	2016	1583		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604031094	North West	A	Annual	2016	2016	4113		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604031095	Smithton	A	Annual	2016	2016	4074		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604031096	Waratah	A	Annual	2016	2016	3929		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604031097	West Coast (Tas.)	A	Annual	2016	2016	4435		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	604031098	Wilderness - West	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	697979799	Migratory - Offshore - Shipping (Tas.)	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	699999499	No usual address (Tas.)	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701011001	Darwin Airport	A	Annual	2016	2016	20		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701011002	Darwin City	A	Annual	2016	2016	6418		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701011003	East Point	A	Annual	2016	2016	44		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701011004	Fannie Bay - The Gardens	A	Annual	2016	2016	3730		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701011005	Larrakeyah	A	Annual	2016	2016	3892		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701011006	Ludmilla - The Narrows	A	Annual	2016	2016	3000		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701011007	Parap	A	Annual	2016	2016	2625		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701011008	Stuart Park	A	Annual	2016	2016	4249		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701011009	Woolner - Bayview - Winnellie	A	Annual	2016	2016	2964		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021010	Alawa	A	Annual	2016	2016	2384		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021011	Anula	A	Annual	2016	2016	2532		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021012	Berrimah	A	Annual	2016	2016	2269		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021013	Brinkin - Nakara	A	Annual	2016	2016	3661		
